row ID,row m/z,row retention time,오미자 중국1,오미자 중국2,오미자 중국3,오미자 중국4,오미자 중국5,오미자 중국6,오미자 중국7,오미자 중국8,오미자 중국9,오미자 중국10,오미자 중국11,오미자 중국12,오미자 중국13,오미자 중국14,오미자 중국15,오미자 중국16,오미자 중국17,오미자 중국18,오미자 중국19,오미자 중국20,오미자 중국21,오미자 중국22,오미자 중국23,오미자 중국24,오미자 중국25,오미자 중국26,오미자 중국27,오미자 한국1,오미자 한국2,오미자 한국3,오미자 한국4,오미자 한국5,오미자 한국6,오미자 한국7,오미자 한국8,오미자 한국9,오미자 한국10,오미자 한국11,오미자 한국12,오미자 한국13,오미자 한국14,오미자 한국15,오미자 한국16,오미자 한국17,오미자 한국18,오미자 한국19,오미자 한국20,오미자 한국21,오미자 한국22,오미자 한국23,오미자 한국24,오미자 한국25,오미자 한국26,오미자 한국27,오미자 한국28,오미자 한국29,오미자 한국30
1799,218.0762558,68.63903333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96784.826,0,0,0,0,0,0,0,0,0,80010.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,219.0713806,23.50258333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257974.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801,219.0884094,38.39023333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867421.984,0,0,0,0,0,0,1134538.199,0,0,0,0,0,0,0
1802,219.0884094,39.40223333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555455.223,0,0,0,0,0,0,645658.355,0,0,0,0,0,0,0
1803,219.0713806,66.56496944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162113.306,0,0,0,0,0,0,104662.44,0,0,0,0,176286.496,101241.588,135498.434,0,0,0,0,0,143266.723,0
1804,221.0683263,23.48570556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301517.635,0,0,0,0,0,0,0,0,0,690150.538,0,0,0,0,0,564216.134,562917.772,0,0,0,0,0,290213.611,491476.144
1805,221.0734543,38.38786333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215635.554,0,0,0,228616.715,207533.738,253916.739,259345.186,252248.051,228932.866,190040.78,0,159157.814,0,246065.17
1806,221.0683289,39.40223333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337889.272,0,0,0,0,0,0,390383.324,0,0,0,0,0,0,0
1807,229.0970624,39.496825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245227.576,0,0,0,0,0,0,0,0,1805562.277,0,0,0,2033142.537,0,0,2080368.009,2039301.944,0,0,0,0,0,1883830.621
1808,229.0898132,39.92079167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319606.82,0,0,0,0,0,0,408279.203,0,0,0,0,0,0,0
1809,230.0992889,39.40223333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503253.519,0,0,0,0,0,0,586292.003,0,0,0,0,0,0,0
1810,231.0931854,38.39859167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317925.257,0,0,0,0,0,0,422077.936,0,0,0,0,0,0,0
1811,231.0931854,64.560225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146158.045,0,0,0,136726.18,0,0,0,0,0,0,0,0,0,0
1812,232.1062927,39.41033333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312683.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,233.0993411,23.46353333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6101768.923,0,0,0,0,0,0,0,0,0,0,0,0,1.02E+07,0,0,0,0,0,8584623.226,8740720.168,0,0,0,0,5802997.208,0,7839842.764
1814,233.1124725,39.41895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350857.392,0,0,0,0,0,0,409482.044,0,0,0,0,0,0,0
1815,234.0959625,23.47887333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080258.157,0,0,0,0,0,0,0,0,0,2431039.969,0,0,0,0,0,1936232.813,0,0,0,0,0,0,908341.873,1639177.91
1816,234.1155221,39.38788571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274569.768,0,0,0,304166.12,0,0,0,0,275932.32,237425.297,162009.884,232839.257,0,278070.136
1817,235.0890459,23.48324286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448283.627,0,0,0,0,0,0,0,0,0,1099208.322,0,0,0,0,0,814923.96,858628.54,870140.543,0,0,0,0,401281.611,735582.136
1818,235.1006012,39.91479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130047.717,0,0,0,0,0,0,0,0,0,131882.478,0,0,0,160128.688,0,149775.845,0,0,0,0,0,0,0,142689.744
1819,235.0865326,64.56836667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287420.644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,243.1052789,66.56026481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177549.737,0,0,0,0,0,0,0,0,0,0,0,0,216559.12,0,0,0,134075.651,0,257823.633,0,308174.2,234084.415,306723.954,178425.676,0,319155.505,0
1821,244.1022491,38.82488333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179676.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,245.0502045,23.48545333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2691144.557,0,0,0,0,0,0,0,0,0,5869197.558,0,0,0,0,0,4729169.115,4812620.44,0,0,0,0,0,2310994.136,0
1823,246.0488998,23.47887333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533601.707,0,0,0,0,0,0,0,0,0,1274487.186,0,0,0,0,0,1027373.773,0,0,0,0,0,0,488848.499,876316.256
1824,247.0519104,23.480125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311862.491,0,0,0,0,0,0,0,0,0,719725.338,0,0,0,0,0,582221.294,581053.596,0,0,0,0,0,292609.579,499059.632
1825,249.1048889,18.31640667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89527.811,0,0,0,0,0,0,0,0,115473.122,0,83230.577,91932.363,0,156320.425
1826,261.0793762,64.56836667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162078.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827,262.1151123,38.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227538.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1828,262.1151123,39.41895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634860.439,0,0,0,0,0,0,736459.835,0,0,0,0,0,0,0
1829,263.1121033,23.49214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509984.009,0,0,0,0,0,0,0,0,0,1088937.658,0,0,0,0,0,887954.933,900085.141,0,0,0,0,0,440528.883,0
1830,263.1243744,38.38156538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150584.196,164466.052,0,0,0,0,0,0,0,0,0,0,0,0,280086.266,0,0,0,297736.475,259053.162,336475.651,0,361483.29,304451.642,266434.602,153002.533,200715.622,175919.764,330109.866
1831,264.1183777,23.50235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295208.751,0,0,0,0,0,235814.458,0,0,0,0,0,0,0,0
1832,265.0893616,23.48879667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670100.305,0,0,0,0,0,0,0,0,0,1428837.29,0,0,0,0,0,1171089.877,1180465.173,0,0,0,0,0,595082.337,0
1833,266.0873795,23.488875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161151.082,0,0,0,0,0,0,0,0,0,347424.408,0,0,0,0,0,280535.09,311946.868,0,0,0,0,0,0,0
1834,271.0972595,66.56314583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316394.391,0,0,0,0,0,0,0,0,0,0,0,0,403295.144,0,0,0,0,0,0,515287.009,558437.375,0,0,0,0,0,0
1835,272.0823288,66.56163333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151083.394,0,0,0,0,0,0,75443.201,0,0,0,0,145780.297,91978.708,107922.932,106205.17,0,0,0,0,0,0
1836,273.0633967,32.47500128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627900.415,972821.539,289629.784,0,0,563435.889,759213.815,0,0,0,0,0,0,874005.943,0,0,562404.948,472631.271,539920.421,642546.089,806284.909,860399.52,0,0,0,0,1486788.547,0
1837,273.0534668,66.70796111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668169.1,0,0,0,0,0,0,0,0,0,327899.062,0,0,0,345824.23,0,0,0,0,0,0,0,0,0,0
1838,274.1147079,39.41059167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464412.656,0,0,0,0,0,0,537949.404,0,0,0,0,0,0,0
1839,275.0646848,32.48735303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115373.642,0,130337.697,0,0,0,0,106581.474,0,0,0,0,0,0,109210.634,0,0,0,0,0,0,110830.111,117546.224,215365.488,250039.768,0,225055.746,202670.589,259869.392
1840,276.0928345,64.55752222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162665.886,0,0,0,148793.312,0,0,100527.681,0,0,0,0,0,0,0
1841,277.1107025,38.60608333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136679.718,1058996.296,0,0,0,0,0,0,0,0,1369830.88,0,0,0,0,0,0,1809677.767,0,0,0,0,0,0,0
1842,277.1202393,39.41066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570002.239,0,0,0,666938.958,0,0,660566.627,0,0,0,0,0,0,0
1843,278.1304932,38.39859167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409873.153,0,0,0,0,0,0,503335.313,0,0,0,0,0,0,0
1844,279.1234436,38.39859167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212178.219,0,0,0,0,0,0,269051.194,0,0,0,0,0,0,0
1845,289.0726196,32.49001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457316.694,0,0,0,0,464964.047,0,0,0,0,0,0,0,0,483486.951,0,0,0,0,0,0,0,0,0,0,858676.03,919679.037,0,0
1846,291.0909598,38.39416905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142902.564,0,0,0,0,0,0,0,0,0,0,0,0,0,254208.466,0,0,0,268092.171,258198.497,301911.211,333179.753,321873.986,0,0,0,0,0,0
1847,291.1035156,39.41895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736296.174,0,0,0,0,0,0,846897.834,0,0,0,0,0,0,0
1848,291.0888672,64.560225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170036.445,0,0,0,156636.948,0,0,0,0,0,0,0,0,0,0
1849,292.1089172,39.41033333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177703.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,299.0326004,14.39762917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352623.31,0,0,0,0,0,0,0,0,0,0,0,0,0,777079.651,0,0,0,0,346474.158,735998.699,0,0,0,0,0,0,0,0
1851,300.1324158,39.41059167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224334.169,0,0,0,0,0,0,260007.344,0,0,0,0,0,0,0
1852,301.0532227,14.40306667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76265.284,0,0,0,0,0,0,0,0,0,0,0,0,80795.491,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,303.087677,64.6104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171006.183,0,0,0,146643.205,0,0,0,0,0,0,0,0,0,0
1854,305.1263977,23.49214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206994.61,0,0,0,0,0,0,0,0,0,499674.003,0,0,0,0,0,400525.968,405679.676,0,0,0,0,0,189938.692,0
1855,305.098478,32.47666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365450.295,557496.476,157876.905,0,0,328105.417,427917.665,0,0,0,0,0,0,520214.687,0,0,310062.441,274409.447,312615.533,369885.489,450159.062,495224.255,0,1060562.255,0,0,878590.931,0
1856,305.1234131,39.41895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564655.998,0,0,0,0,0,0,657429.586,0,0,0,0,0,0,0
1857,305.1034698,64.560225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156977.229,0,0,0,152536.907,0,0,0,0,0,0,0,0,0,0
1858,306.1311096,23.49214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429328.409,0,0,0,0,0,0,0,0,0,949871.386,0,0,0,0,0,769288.022,755911.692,0,0,0,0,0,359390.627,0
1859,306.1351013,39.41895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248730.281,0,0,0,0,0,0,296614.636,0,0,0,0,0,0,0
1860,307.1040405,23.49214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696849.745,0,0,0,0,0,0,0,0,0,1509084.026,0,0,0,0,0,1232410.605,1238739.085,0,0,0,0,0,609553.577,0
1861,307.131958,38.35651667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7132367.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862,307.145223,39.90491111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203687.501,0,0,0,0,0,0,0,0,0,166023.112,0,162375.223,0,0
1863,307.1219788,63.84093333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246821.493,0,0,0,196241.624,0,0,0,0,0,0,0,0,0,0
1864,307.1119995,64.560225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143295.725,0,0,0,133193.852,0,0,0,0,0,0,0,0,0,0
1865,309.1172028,38.60608333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002654.8,947214.864,0,0,0,0,0,0,0,0,1217573.504,0,0,0,0,0,0,1628248.431,0,0,0,0,0,0,0
1866,314.0395542,14.39164815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93788.068,0,0,0,0,0,0,0,0,0,0,0,0,115775.61,0,0,0,0,0,108897.716,125250.628,150157.599,0,0,80046.421,74959.205,137998.777,155252.232
1867,317.0251051,32.48440476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230933.034,171075.961,275833.328,0,0,0,161892.266,211591.714,0,0,0,0,0,0,256176.976,0,0,0,0,154336.919,184576.538,223841.223,233765.664,468626.503,519459.055,0,0,409376.389,566300.663
1868,319.0207092,23.49214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206384.546,0,0,0,0,0,0,0,0,0,501704.139,0,0,0,0,0,400102.424,403813.508,0,0,0,0,0,189498.788,0
1869,319.085968,38.82485833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232520.808,0,0,0,257553.632,195214.473,271985.712,0,0,0,0,0,0,0,0
1870,319.085968,64.56836667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301154.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1871,319.085968,66.56166905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147384.28,0,0,0,77467.444,234338.497,169330.57,197185.098,209822.497,0,0,0,0,209256.955,0
1872,321.1089783,39.39361667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2504837.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,333.1283203,38.83155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171954.148,0,0,0,194898.738,0,201125.062,234307.226,225603.285,0,0,0,0,0,0
1874,334.1349915,38.39342667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169163.398,0,0,0,0,0,0,158702.019,0,0,0,165105.596,0,187164.988,199384.29,0,0,0,0,0,0,0
1875,335.0907562,23.49214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275649.493,0,0,0,0,0,0,0,0,0,2853613.017,0,0,0,0,0,2286712.141,2266351.685,0,0,0,0,0,1071542.337,0
1876,336.1306559,38.83046389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146583.535,0,0,0,0,0,0,153347.468,0,0,0,157340.751,0,180697.246,193155.995,203928.757,0,0,0,0,0,0
1877,337.0861206,23.48656667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336137.495,0,0,0,0,0,129032.242,0,0,0,0,0,0,149102.694,0
1878,347.0703266,32.47915513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177433.506,131550.729,208644.416,0,0,0,126257.106,162549.042,0,0,0,0,0,0,194654.024,0,0,0,96082.385,118561.135,139748.482,170457.367,179695.48,0,376981.84,0,0,306782.341,0
1879,361.0857544,66.56329167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1846087.358,0,0,0,0,0,0,0,0,0,0,0,0,2336117.335,0,0,0,0,0,0,0,3154174.581,0,0,0,0,0,3824979.355
1880,364.1168518,38.39859167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512662.945,0,0,0,0,0,0,690826.52,0,0,0,0,0,0,0
1881,364.1059875,64.560225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131272.886,0,0,0,120146.704,0,0,0,0,0,0,0,0,0,0
1882,407.0989187,32.48283889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181994.698,135150.881,222472.288,0,0,0,129384.37,166021.69,0,0,0,0,0,0,201968.32,0,0,116284.306,97472.385,119594.263,141084.858,171398.551,200408.911,379293.127,408873.08,0,0,0,455500.927
1883,416.1935425,65.97376111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341796.953,0,0,0,239662.2,0,0,312832.042,0,0,0,0,0,0,0
1884,423.1547699,63.84096389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444863.964,0,0,0,372680.822,0,204236.768,251067.709,0,196806.632,0,0,0,0,155403.376
1885,437.1263275,66.5630875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256108.823,0,0,0,140821.32,394129.824,274284.186,0,0,0,0,0,0,0,0
1886,451.1310425,66.57566667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169429.608,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,463.04599,68.05175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74115.642,0,0,0,0,0,0,0,0,0,80230.322,0,0,0,84343.18,0,0,0,0,0,0,0,0,0,0
1888,147.046463,68.020725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407223.121,0,0,0,0,0,0,402226.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,204.0591583,40.6945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127287.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890,275.0672607,68.4774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67609.221,0,0,0,0,0,0,0,0,0,0,0
1891,320.1067505,36.12648333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339358.635,0,0,0,0,0,0,0,0,0,0,0
1892,336.1166992,23.39695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68146.829,0,0,0,0,0,0,0,0,0,0,0
1893,129.037796,68.46423889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761451.845,0,0,0,0,0,0,0,0,0,0,0,0,0,793234.374,0,346708.429,0,0,0,0,0,0,0,0
